       Step     Time          Energy         fmax
GPMin:   17 17:51:03       -4.933396        0.0137
       Step     Time          Energy         fmax
GPMin:    0 17:51:21       -3.785675        0.2572
GPMin:    1 17:51:35       -3.959759        0.2481
GPMin:    2 17:51:49       -4.114790        0.2669
GPMin:    3 17:52:01       -4.214052        0.2624
GPMin:    4 17:52:12       -4.276587        0.2276
GPMin:    5 17:52:22       -4.304942        0.1905
GPMin:    6 17:52:31       -4.338575        0.1557
GPMin:    7 17:52:38       -4.351079        0.1832
GPMin:    8 17:52:46       -4.360671        0.1994
GPMin:    9 17:52:57       -4.470280        0.3703
GPMin:   10 17:53:07       -4.552485        0.3726
GPMin:   11 17:53:17       -4.623507        0.3332
GPMin:   12 17:53:26       -4.685981        0.2289
GPMin:   13 17:53:36       -4.716023        0.1401
GPMin:   14 17:53:46       -4.729683        0.1372
GPMin:   15 17:53:55       -4.760164        0.0981
GPMin:   16 17:54:04       -4.777177        0.0877
GPMin:   17 17:54:12       -4.793244        0.0955
GPMin:   18 17:54:20       -4.812923        0.0751
GPMin:   19 17:54:29       -4.833734        0.0853
GPMin:   20 17:54:38       -4.854286        0.0888
GPMin:   21 17:54:47       -4.873291        0.0912
GPMin:   22 17:54:54       -4.892874        0.0814
GPMin:   23 17:55:02       -4.906351        0.0622
GPMin:   24 17:55:10       -4.914486        0.0501
GPMin:   25 17:55:18       -4.920906        0.0505
GPMin:   26 17:55:25       -4.926030        0.0309
GPMin:   27 17:55:32       -4.928845        0.0345
GPMin:   28 17:55:40       -4.931197        0.0308
GPMin:   29 17:55:48       -4.931977        0.0207
GPMin:   30 17:55:55       -4.932816        0.0200
       Step     Time          Energy         fmax
GPMin:    0 17:56:09       -4.552388        0.1800
GPMin:    1 17:56:20       -4.621913        0.1953
GPMin:    2 17:56:30       -4.683940        0.1291
GPMin:    3 17:56:40       -4.740586        0.1115
GPMin:    4 17:56:50       -4.785902        0.0951
GPMin:    5 17:57:00       -4.822355        0.0774
GPMin:    6 17:57:08       -4.852360        0.0736
GPMin:    7 17:57:16       -4.877672        0.0737
GPMin:    8 17:57:24       -4.899645        0.0630
GPMin:    9 17:57:32       -4.917407        0.0484
GPMin:   10 17:57:40       -4.928391        0.0313
GPMin:   11 17:57:47       -4.930665        0.0316
GPMin:   12 17:57:55       -4.932786        0.0193
       Step     Time          Energy         fmax
GPMin:    0 17:58:09       -4.325528        0.2134
GPMin:    1 17:58:19       -4.430046        0.1707
GPMin:    2 17:58:27       -4.484924        0.0707
GPMin:    3 17:58:36       -4.500004        0.0720
GPMin:    4 17:58:45       -4.549962        0.1046
GPMin:    5 17:58:54       -4.622852        0.1313
GPMin:    6 17:59:02       -4.706268        0.1664
GPMin:    7 17:59:10       -4.785182        0.1749
GPMin:    8 17:59:19       -4.846040        0.1501
GPMin:    9 17:59:29       -4.878817        0.0855
GPMin:   10 17:59:37       -4.896140        0.1314
GPMin:   11 17:59:46       -4.916133        0.0865
GPMin:   12 17:59:54       -4.925572        0.0458
GPMin:   13 18:00:02       -4.930437        0.0333
GPMin:   14 18:00:07       -4.931710        0.0243
GPMin:   15 18:00:15       -4.932865        0.0103
       Step     Time          Energy         fmax
GPMin:    0 18:00:29       -4.772671        0.1744
GPMin:    1 18:01:00       -4.790495        0.0696
GPMin:    2 18:01:10       -4.803393        0.0705
GPMin:    3 18:01:18       -4.821580        0.1099
GPMin:    4 18:01:29       -4.856478        0.1097
GPMin:    5 18:01:39       -4.893111        0.0831
GPMin:    6 18:01:49       -4.919897        0.0729
GPMin:    7 18:01:58       -4.931992        0.0423
GPMin:    8 18:02:06       -4.933577        0.0193
       Step     Time          Energy         fmax
GPMin:    0 18:02:22       -4.567645        0.2321
GPMin:    1 18:02:33       -4.704980        0.1904
GPMin:    2 18:02:43       -4.784346        0.1493
GPMin:    3 18:02:51       -4.835699        0.1090
GPMin:    4 18:03:00       -4.866804        0.0687
GPMin:    5 18:03:09       -4.883995        0.0743
GPMin:    6 18:03:17       -4.902195        0.0613
GPMin:    7 18:03:24       -4.915576        0.0500
GPMin:    8 18:03:32       -4.925133        0.0393
GPMin:    9 18:03:40       -4.930615        0.0232
GPMin:   10 18:03:47       -4.932635        0.0149
       Step     Time          Energy         fmax
GPMin:    0 18:04:02       -4.522417        0.1227
GPMin:    1 18:04:11       -4.579634        0.2188
GPMin:    2 18:04:21       -4.676222        0.1806
GPMin:    3 18:04:29       -4.766304        0.1873
GPMin:    4 18:04:39       -4.850360        0.1625
GPMin:    5 18:04:47       -4.901382        0.1053
GPMin:    6 18:04:56       -4.915545        0.0611
GPMin:    7 18:05:04       -4.920931        0.0582
GPMin:    8 18:05:12       -4.926874        0.0278
GPMin:    9 18:05:18       -4.928839        0.0267
GPMin:   10 18:05:26       -4.931108        0.0223
GPMin:   11 18:05:33       -4.932514        0.0128
       Step     Time          Energy         fmax
GPMin:    0 18:05:47       -4.391543        0.3366
GPMin:    1 18:05:57       -4.445630        0.1069
GPMin:    2 18:06:05       -4.452987        0.0516
GPMin:    3 18:06:14       -4.457986        0.0198
       Step     Time          Energy         fmax
GPMin:    0 18:06:29       -4.147825        0.3746
GPMin:    1 18:06:39       -4.367112        0.2563
GPMin:    2 18:06:49       -4.456741        0.2214
GPMin:    3 18:06:59       -4.524978        0.2230
GPMin:    4 18:07:09       -4.582410        0.2104
GPMin:    5 18:07:19       -4.639224        0.2073
GPMin:    6 18:07:29       -4.710434        0.2177
GPMin:    7 18:07:39       -4.783579        0.2031
GPMin:    8 18:07:49       -4.838680        0.1495
GPMin:    9 18:07:58       -4.868174        0.0736
GPMin:   10 18:08:06       -4.879824        0.0601
GPMin:   11 18:08:15       -4.886039        0.0426
GPMin:   12 18:08:23       -4.888486        0.0283
GPMin:   13 18:08:31       -4.889395        0.0157
       Step     Time          Energy         fmax
GPMin:    0 18:08:57       -4.251495        0.1944
GPMin:    1 18:09:07       -4.342392        0.2028
GPMin:    2 18:09:16       -4.429805        0.1371
GPMin:    3 18:09:25       -4.457319        0.0226
GPMin:    4 18:09:33       -4.458245        0.0140
       Step     Time          Energy         fmax
GPMin:    0 18:09:58       -4.436936        0.2246
GPMin:    1 18:10:08       -4.529896        0.1322
GPMin:    2 18:10:18       -4.575084        0.1077
GPMin:    3 18:10:27       -4.644136        0.1311
GPMin:    4 18:10:35       -4.723089        0.1646
GPMin:    5 18:10:44       -4.795577        0.1735
GPMin:    6 18:10:54       -4.847594        0.1384
GPMin:    7 18:11:03       -4.876970        0.0794
GPMin:    8 18:11:12       -4.895012        0.0837
GPMin:    9 18:11:20       -4.909549        0.0481
GPMin:   10 18:11:28       -4.918460        0.0392
GPMin:   11 18:11:36       -4.923549        0.0345
GPMin:   12 18:11:43       -4.928539        0.0354
GPMin:   13 18:11:51       -4.931944        0.0152
       Step     Time          Energy         fmax
GPMin:    0 18:12:16       -4.179454        0.1965
GPMin:    1 18:12:27       -4.276105        0.2074
GPMin:    2 18:12:37       -4.387339        0.2192
GPMin:    3 18:12:47       -4.506427        0.2285
GPMin:    4 18:12:57       -4.630535        0.2043
GPMin:    5 18:13:07       -4.739043        0.1899
GPMin:    6 18:13:17       -4.816869        0.1674
GPMin:    7 18:13:26       -4.862403        0.1272
GPMin:    8 18:13:35       -4.887442        0.0787
GPMin:    9 18:13:44       -4.904681        0.0825
GPMin:   10 18:13:52       -4.916245        0.0601
GPMin:   11 18:14:00       -4.924203        0.0437
GPMin:   12 18:14:08       -4.928167        0.0285
GPMin:   13 18:14:16       -4.930311        0.0258
GPMin:   14 18:14:24       -4.931709        0.0211
GPMin:   15 18:14:32       -4.932471        0.0171
       Step     Time          Energy         fmax
GPMin:    0 18:15:07       -3.899312        0.6514
GPMin:    1 18:15:20       -4.105597        0.2270
GPMin:    2 18:15:32       -4.210978        0.2190
GPMin:    3 18:15:42       -4.291204        0.2249
GPMin:    4 18:15:52       -4.356399        0.2235
GPMin:    5 18:16:02       -4.447940        0.2145
GPMin:    6 18:16:10       -4.504990        0.1932
GPMin:    7 18:16:20       -4.569857        0.1436
GPMin:    8 18:16:28       -4.595396        0.1404
GPMin:    9 18:16:37       -4.631648        0.1433
GPMin:   10 18:16:46       -4.667732        0.1245
GPMin:   11 18:16:56       -4.704653        0.0983
GPMin:   12 18:17:06       -4.742144        0.1048
GPMin:   13 18:17:16       -4.784401        0.1017
GPMin:   14 18:17:25       -4.820286        0.0924
GPMin:   15 18:17:33       -4.853621        0.0908
GPMin:   16 18:17:42       -4.883049        0.0801
GPMin:   17 18:17:51       -4.904017        0.0641
GPMin:   18 18:18:00       -4.916671        0.0485
GPMin:   19 18:18:08       -4.922576        0.0462
GPMin:   20 18:18:15       -4.926117        0.0420
GPMin:   21 18:18:23       -4.928670        0.0315
GPMin:   22 18:18:31       -4.930332        0.0276
GPMin:   23 18:18:38       -4.931840        0.0244
GPMin:   24 18:18:45       -4.932919        0.0206
GPMin:   25 18:18:53       -4.933416        0.0102
       Step     Time          Energy         fmax
GPMin:    0 18:19:07       -4.404704        0.2593
GPMin:    1 18:19:17       -4.521743        0.1679
GPMin:    2 18:19:27       -4.566128        0.1163
GPMin:    3 18:19:36       -4.623386        0.1353
GPMin:    4 18:19:44       -4.694329        0.1695
GPMin:    5 18:19:54       -4.767077        0.1833
GPMin:    6 18:20:04       -4.827833        0.1560
GPMin:    7 18:20:14       -4.865777        0.1012
GPMin:    8 18:20:23       -4.887595        0.0894
GPMin:    9 18:20:31       -4.905121        0.0728
GPMin:   10 18:20:39       -4.917994        0.0392
GPMin:   11 18:20:47       -4.924039        0.0326
GPMin:   12 18:20:54       -4.927051        0.0437
GPMin:   13 18:21:02       -4.930552        0.0307
GPMin:   14 18:21:10       -4.932427        0.0152
       Step     Time          Energy         fmax
GPMin:    0 18:21:25       -4.354827        0.2473
GPMin:    1 18:21:36       -4.478780        0.2164
GPMin:    2 18:21:46       -4.553853        0.1564
GPMin:    3 18:21:56       -4.605455        0.1055
GPMin:    4 18:22:04       -4.662025        0.1074
GPMin:    5 18:22:13       -4.708910        0.0938
GPMin:    6 18:22:22       -4.743153        0.0798
GPMin:    7 18:22:31       -4.776335        0.0888
GPMin:    8 18:22:40       -4.812340        0.0810
GPMin:    9 18:22:50       -4.846959        0.0826
GPMin:   10 18:22:59       -4.880404        0.0830
GPMin:   11 18:23:08       -4.908692        0.0647
GPMin:   12 18:23:16       -4.925959        0.0394
GPMin:   13 18:23:24       -4.931458        0.0319
GPMin:   14 18:23:32       -4.932696        0.0184
       Step     Time          Energy         fmax
GPMin:    0 18:23:49       -4.268829        0.4367
GPMin:    1 18:24:00       -4.401228        0.1222
GPMin:    2 18:24:11       -4.441933        0.0834
GPMin:    3 18:24:20       -4.459357        0.0672
GPMin:    4 18:24:29       -4.464300        0.0415
GPMin:    5 18:24:39       -4.469829        0.0210
GPMin:    6 18:24:47       -4.472462        0.0129
       Step     Time          Energy         fmax
GPMin:    0 18:25:07       -3.959540        0.3585
GPMin:    1 18:25:18       -4.169095        0.2601
GPMin:    2 18:25:28       -4.272209        0.2490
GPMin:    3 18:25:38       -4.370537        0.2789
GPMin:    4 18:25:48       -4.490556        0.2920
GPMin:    5 18:25:58       -4.610811        0.2606
GPMin:    6 18:26:08       -4.702286        0.1866
GPMin:    7 18:26:19       -4.756439        0.1499
GPMin:    8 18:26:28       -4.791654        0.1189
GPMin:    9 18:26:38       -4.818942        0.0724
GPMin:   10 18:26:47       -4.833207        0.0912
GPMin:   11 18:26:55       -4.847251        0.1156
GPMin:   12 18:27:04       -4.864460        0.0965
GPMin:   13 18:27:12       -4.882981        0.0764
GPMin:   14 18:27:20       -4.900154        0.0620
GPMin:   15 18:27:28       -4.910367        0.0616
GPMin:   16 18:27:36       -4.916657        0.0585
GPMin:   17 18:27:44       -4.923012        0.0421
GPMin:   18 18:27:52       -4.926600        0.0380
GPMin:   19 18:27:59       -4.930076        0.0325
GPMin:   20 18:28:07       -4.932205        0.0185
       Step     Time          Energy         fmax
GPMin:    0 18:28:34       -4.304184        0.4063
GPMin:    1 18:28:45       -4.527516        0.2731
GPMin:    2 18:28:55       -4.616994        0.1245
GPMin:    3 18:29:04       -4.646357        0.0931
GPMin:    4 18:29:13       -4.670098        0.1169
GPMin:    5 18:29:22       -4.709229        0.1266
GPMin:    6 18:29:31       -4.758744        0.1275
GPMin:    7 18:29:41       -4.810359        0.1015
GPMin:    8 18:29:49       -4.851763        0.0729
GPMin:    9 18:29:58       -4.873271        0.0692
GPMin:   10 18:30:07       -4.881963        0.0535
GPMin:   11 18:30:15       -4.885209        0.0361
GPMin:   12 18:30:23       -4.887659        0.0192
       Step     Time          Energy         fmax
GPMin:    0 18:30:51       -4.298032        0.1770
GPMin:    1 18:31:02       -4.417187        0.1935
GPMin:    2 18:31:12       -4.525106        0.1659
GPMin:    3 18:31:23       -4.608753        0.1726
GPMin:    4 18:31:33       -4.668034        0.1805
GPMin:    5 18:31:43       -4.734888        0.1886
GPMin:    6 18:31:52       -4.800298        0.1870
GPMin:    7 18:32:02       -4.854978        0.1605
GPMin:    8 18:32:12       -4.888556        0.1111
GPMin:    9 18:32:21       -4.906306        0.0564
GPMin:   10 18:32:29       -4.913401        0.0476
GPMin:   11 18:32:36       -4.920034        0.0438
GPMin:   12 18:32:43       -4.924935        0.0285
GPMin:   13 18:32:51       -4.928058        0.0334
GPMin:   14 18:32:58       -4.931339        0.0316
GPMin:   15 18:33:07       -4.933362        0.0111
       Step     Time          Energy         fmax
GPMin:    0 18:33:32       -4.187061        0.3609
GPMin:    1 18:33:48       -4.350320        0.1646
GPMin:    2 18:33:58       -4.404541        0.1003
GPMin:    3 18:34:09       -4.438062        0.0860
GPMin:    4 18:34:20       -4.469280        0.0865
GPMin:    5 18:34:30       -4.496675        0.0903
GPMin:    6 18:34:39       -4.534138        0.0897
GPMin:    7 18:34:48       -4.575288        0.1039
GPMin:    8 18:34:57       -4.624046        0.1081
GPMin:    9 18:35:07       -4.677442        0.0874
GPMin:   10 18:35:17       -4.716405        0.0832
GPMin:   11 18:35:26       -4.745559        0.0848
GPMin:   12 18:35:35       -4.778440        0.1128
GPMin:   13 18:35:44       -4.817525        0.0836
GPMin:   14 18:35:53       -4.851835        0.0921
GPMin:   15 18:36:02       -4.883180        0.0932
GPMin:   16 18:36:11       -4.911408        0.0626
GPMin:   17 18:36:20       -4.925163        0.0490
GPMin:   18 18:36:28       -4.926947        0.0448
GPMin:   19 18:36:36       -4.929275        0.0259
GPMin:   20 18:36:42       -4.930262        0.0261
GPMin:   21 18:36:50       -4.931270        0.0218
GPMin:   22 18:36:57       -4.932109        0.0235
GPMin:   23 18:37:06       -4.933171        0.0130
       Step     Time          Energy         fmax
GPMin:    0 18:37:33       -4.303552        0.2179
GPMin:    1 18:37:43       -4.414445        0.1891
GPMin:    2 18:37:53       -4.483960        0.0816
GPMin:    3 18:38:01       -4.495847        0.0451
GPMin:    4 18:38:09       -4.500546        0.0373
GPMin:    5 18:38:17       -4.510995        0.0348
GPMin:    6 18:38:25       -4.523344        0.0414
GPMin:    7 18:38:33       -4.538569        0.0501
GPMin:    8 18:38:42       -4.558762        0.0551
GPMin:    9 18:38:52       -4.583747        0.0606
GPMin:   10 18:39:01       -4.617779        0.0694
GPMin:   11 18:39:10       -4.658533        0.0854
GPMin:   12 18:39:19       -4.695972        0.0932
GPMin:   13 18:39:28       -4.730416        0.0930
GPMin:   14 18:39:37       -4.767804        0.0909
GPMin:   15 18:39:45       -4.806190        0.0844
GPMin:   16 18:39:54       -4.842376        0.0740
GPMin:   17 18:40:02       -4.874575        0.0689
GPMin:   18 18:40:11       -4.898732        0.0768
GPMin:   19 18:40:19       -4.911596        0.0634
GPMin:   20 18:40:28       -4.921162        0.0585
GPMin:   21 18:40:36       -4.925268        0.0503
GPMin:   22 18:40:44       -4.929476        0.0250
GPMin:   23 18:40:52       -4.931725        0.0159
       Step     Time          Energy         fmax
GPMin:    0 18:41:16       -3.921120        0.4404
GPMin:    1 18:41:27       -4.217559        0.3685
GPMin:    2 18:41:39       -4.375274        0.2812
GPMin:    3 18:41:49       -4.455456        0.2116
GPMin:    4 18:41:59       -4.500736        0.1716
GPMin:    5 18:42:08       -4.530903        0.1522
GPMin:    6 18:42:18       -4.572030        0.1384
GPMin:    7 18:42:27       -4.617217        0.1204
GPMin:    8 18:42:36       -4.645420        0.1032
GPMin:    9 18:42:44       -4.668443        0.0942
GPMin:   10 18:42:53       -4.697159        0.0956
GPMin:   11 18:43:02       -4.729042        0.0975
GPMin:   12 18:43:11       -4.762872        0.0874
GPMin:   13 18:43:20       -4.793534        0.0769
GPMin:   14 18:43:28       -4.823222        0.0715
GPMin:   15 18:43:36       -4.850177        0.0719
GPMin:   16 18:43:44       -4.873927        0.0669
GPMin:   17 18:43:52       -4.892627        0.0679
GPMin:   18 18:44:00       -4.907027        0.0573
GPMin:   19 18:44:08       -4.917589        0.0464
GPMin:   20 18:44:16       -4.924269        0.0544
GPMin:   21 18:44:24       -4.928916        0.0412
GPMin:   22 18:44:32       -4.931560        0.0244
GPMin:   23 18:44:39       -4.932549        0.0171
       Step     Time          Energy         fmax
GPMin:    0 18:45:08       -4.316074        0.5926
GPMin:    1 18:45:18       -4.452623        0.0306
GPMin:    2 18:45:26       -4.454439        0.0220
GPMin:    3 18:45:47       -4.456279        0.0170
       Step     Time          Energy         fmax
GPMin:    0 18:46:14       -4.204018        0.2574
GPMin:    1 18:46:24       -4.375771        0.2325
GPMin:    2 18:46:33       -4.470404        0.1657
GPMin:    3 18:46:44       -4.514467        0.1048
GPMin:    4 18:46:53       -4.546678        0.1015
GPMin:    5 18:47:02       -4.606720        0.1212
GPMin:    6 18:47:11       -4.685403        0.1496
GPMin:    7 18:47:19       -4.766054        0.1671
GPMin:    8 18:47:28       -4.836042        0.1551
GPMin:    9 18:47:38       -4.879480        0.1051
GPMin:   10 18:47:47       -4.895614        0.0775
GPMin:   11 18:47:56       -4.905835        0.0915
GPMin:   12 18:48:04       -4.917224        0.0488
GPMin:   13 18:48:12       -4.923287        0.0362
GPMin:   14 18:48:20       -4.925142        0.0317
GPMin:   15 18:48:27       -4.928220        0.0341
GPMin:   16 18:48:35       -4.930898        0.0166
       Step     Time          Energy         fmax
GPMin:    0 18:49:03       -4.303552        0.2178
GPMin:    1 18:49:13       -4.414480        0.1891
GPMin:    2 18:49:23       -4.483956        0.0816
GPMin:    3 18:49:31       -4.495847        0.0451
GPMin:    4 18:49:39       -4.500546        0.0373
GPMin:    5 18:49:47       -4.510994        0.0348
GPMin:    6 18:49:55       -4.523345        0.0414
GPMin:    7 18:50:03       -4.538575        0.0501
GPMin:    8 18:50:12       -4.558787        0.0552
GPMin:    9 18:50:21       -4.583797        0.0606
GPMin:   10 18:50:30       -4.617847        0.0694
GPMin:   11 18:50:39       -4.658626        0.0854
GPMin:   12 18:50:49       -4.696084        0.0932
GPMin:   13 18:50:58       -4.730540        0.0930
GPMin:   14 18:51:07       -4.767971        0.0909
GPMin:   15 18:51:15       -4.806380        0.0844
GPMin:   16 18:51:24       -4.842534        0.0739
GPMin:   17 18:51:32       -4.874744        0.0690
GPMin:   18 18:51:41       -4.898851        0.0773
GPMin:   19 18:51:49       -4.911661        0.0636
GPMin:   20 18:51:58       -4.921181        0.0586
GPMin:   21 18:52:06       -4.925277        0.0502
GPMin:   22 18:52:14       -4.929465        0.0249
GPMin:   23 18:52:22       -4.931727        0.0159
       Step     Time          Energy         fmax
GPMin:    0 18:52:48       -4.303552        0.2178
GPMin:    1 18:52:59       -4.414456        0.1891
GPMin:    2 18:53:09       -4.483952        0.0816
GPMin:    3 18:53:17       -4.495848        0.0451
GPMin:    4 18:53:25       -4.500547        0.0373
GPMin:    5 18:53:33       -4.510989        0.0348
GPMin:    6 18:53:41       -4.523334        0.0413
GPMin:    7 18:53:49       -4.538544        0.0500
GPMin:    8 18:53:58       -4.558701        0.0551
GPMin:    9 18:54:07       -4.583618        0.0605
GPMin:   10 18:54:16       -4.617581        0.0693
GPMin:   11 18:54:25       -4.658243        0.0853
GPMin:   12 18:54:34       -4.695626        0.0932
GPMin:   13 18:54:43       -4.730024        0.0930
GPMin:   14 18:54:52       -4.767270        0.0910
GPMin:   15 18:55:00       -4.805581        0.0844
GPMin:   16 18:55:09       -4.841863        0.0741
GPMin:   17 18:55:17       -4.874010        0.0685
GPMin:   18 18:55:26       -4.898303        0.0756
GPMin:   19 18:55:34       -4.911419        0.0625
GPMin:   20 18:55:44       -4.921098        0.0580
GPMin:   21 18:55:52       -4.925239        0.0508
GPMin:   22 18:56:00       -4.929521        0.0251
GPMin:   23 18:56:08       -4.931722        0.0160
       Step     Time          Energy         fmax
GPMin:    0 18:56:36       -4.412562        0.1697
GPMin:    1 18:56:45       -4.460367        0.1008
GPMin:    2 18:57:04       -4.470298        0.0208
GPMin:    3 18:57:23       -4.470503        0.0559
GPMin:    4 18:57:31       -4.472701        0.0383
GPMin:    5 18:57:39       -4.474652        0.0227
GPMin:    6 18:57:57       -4.478236        0.1071
GPMin:    7 18:58:07       -4.515040        0.1352
GPMin:    8 18:58:17       -4.580208        0.1234
GPMin:    9 18:58:27       -4.653730        0.1331
GPMin:   10 18:58:36       -4.726579        0.1067
GPMin:   11 18:58:45       -4.773644        0.0732
GPMin:   12 18:58:53       -4.789868        0.0493
GPMin:   13 18:59:01       -4.796646        0.0581
GPMin:   14 18:59:09       -4.804791        0.0428
GPMin:   15 18:59:17       -4.811882        0.0435
GPMin:   16 18:59:26       -4.830480        0.0517
GPMin:   17 18:59:35       -4.858622        0.0715
GPMin:   18 18:59:44       -4.889044        0.0756
GPMin:   19 18:59:53       -4.916363        0.0575
GPMin:   20 19:00:02       -4.931133        0.0250
GPMin:   21 19:00:10       -4.933522        0.0074
       Step     Time          Energy         fmax
GPMin:    0 19:00:40       -4.298032        0.1769
GPMin:    1 19:00:51       -4.417212        0.1934
GPMin:    2 19:01:01       -4.525118        0.1659
GPMin:    3 19:01:11       -4.608768        0.1726
GPMin:    4 19:01:21       -4.668051        0.1805
GPMin:    5 19:01:31       -4.734909        0.1886
GPMin:    6 19:01:40       -4.800321        0.1870
GPMin:    7 19:01:50       -4.854997        0.1605
GPMin:    8 19:02:01       -4.888570        0.1110
GPMin:    9 19:02:10       -4.906312        0.0564
GPMin:   10 19:02:18       -4.913405        0.0476
GPMin:   11 19:02:25       -4.920037        0.0437
GPMin:   12 19:02:32       -4.924937        0.0285
GPMin:   13 19:02:40       -4.928059        0.0334
GPMin:   14 19:02:47       -4.931339        0.0316
GPMin:   15 19:02:55       -4.933362        0.0111
       Step     Time          Energy         fmax
GPMin:    0 19:03:23       -3.981276        0.5777
GPMin:    1 19:03:36       -4.105216        0.1777
GPMin:    2 19:03:46       -4.183601        0.1798
GPMin:    3 19:03:57       -4.280219        0.1943
GPMin:    4 19:04:08       -4.375708        0.2202
GPMin:    5 19:04:18       -4.455545        0.2206
GPMin:    6 19:04:28       -4.520665        0.1856
GPMin:    7 19:04:38       -4.568862        0.1306
GPMin:    8 19:04:48       -4.607837        0.1027
GPMin:    9 19:04:57       -4.631026        0.0922
GPMin:   10 19:05:06       -4.663041        0.0966
GPMin:   11 19:05:17       -4.698814        0.0853
GPMin:   12 19:05:26       -4.725158        0.0778
GPMin:   13 19:05:34       -4.750659        0.0809
GPMin:   14 19:05:43       -4.780504        0.0793
GPMin:   15 19:05:52       -4.804823        0.0760
GPMin:   16 19:06:01       -4.830493        0.0774
GPMin:   17 19:06:10       -4.857737        0.0761
GPMin:   18 19:06:19       -4.883478        0.0687
GPMin:   19 19:06:28       -4.906913        0.0596
GPMin:   20 19:06:37       -4.923754        0.0497
GPMin:   21 19:06:45       -4.930572        0.0363
GPMin:   22 19:06:53       -4.932452        0.0219
GPMin:   23 19:07:01       -4.933188        0.0147
       Step     Time          Energy         fmax
GPMin:    0 19:07:31       -4.106326        0.4075
GPMin:    1 19:07:42       -4.322611        0.3527
GPMin:    2 19:07:52       -4.447827        0.3035
GPMin:    3 19:08:02       -4.542171        0.3132
GPMin:    4 19:08:12       -4.650245        0.3019
GPMin:    5 19:08:22       -4.737234        0.2452
GPMin:    6 19:08:32       -4.789712        0.1953
GPMin:    7 19:08:42       -4.825437        0.1690
GPMin:    8 19:08:51       -4.860907        0.1127
GPMin:    9 19:09:00       -4.884495        0.0695
GPMin:   10 19:09:08       -4.897149        0.0606
GPMin:   11 19:09:16       -4.905388        0.0576
GPMin:   12 19:09:24       -4.913608        0.0490
GPMin:   13 19:09:32       -4.920568        0.0392
GPMin:   14 19:09:40       -4.925453        0.0429
GPMin:   15 19:09:47       -4.930095        0.0306
GPMin:   16 19:09:55       -4.932620        0.0107
       Step     Time          Energy         fmax
GPMin:    0 19:10:23       -4.323627        0.2584
GPMin:    1 19:10:33       -4.457034        0.2620
GPMin:    2 19:10:44       -4.569722        0.2230
GPMin:    3 19:10:54       -4.648949        0.1580
GPMin:    4 19:11:03       -4.715370        0.1497
GPMin:    5 19:11:12       -4.786892        0.1167
GPMin:    6 19:11:20       -4.831743        0.1084
GPMin:    7 19:11:29       -4.855796        0.0993
GPMin:    8 19:11:38       -4.874320        0.1174
GPMin:    9 19:11:47       -4.896003        0.0898
GPMin:   10 19:11:55       -4.915151        0.0504
GPMin:   11 19:12:03       -4.924503        0.0355
GPMin:   12 19:12:11       -4.928705        0.0266
GPMin:   13 19:12:18       -4.929942        0.0278
GPMin:   14 19:12:26       -4.931618        0.0195
       Step     Time          Energy         fmax
GPMin:    0 19:12:56       -4.254447        0.2346
GPMin:    1 19:13:06       -4.377212        0.2635
GPMin:    2 19:13:16       -4.501032        0.2760
GPMin:    3 19:13:26       -4.618340        0.2404
GPMin:    4 19:13:36       -4.707607        0.1776
GPMin:    5 19:13:46       -4.769049        0.1474
GPMin:    6 19:13:55       -4.821698        0.1068
GPMin:    7 19:14:04       -4.850711        0.0745
GPMin:    8 19:14:11       -4.867971        0.1069
GPMin:    9 19:14:21       -4.887126        0.1133
GPMin:   10 19:14:30       -4.906548        0.0733
GPMin:   11 19:14:38       -4.919548        0.0476
GPMin:   12 19:14:44       -4.925593        0.0338
GPMin:   13 19:14:53       -4.928224        0.0303
GPMin:   14 19:15:01       -4.929875        0.0290
GPMin:   15 19:15:08       -4.931306        0.0204
GPMin:   16 19:15:16       -4.932744        0.0140
       Step     Time          Energy         fmax
GPMin:    0 19:15:43       -4.344485        0.4008
GPMin:    1 19:15:56       -4.443200        0.1767
GPMin:    2 19:16:06       -4.500427        0.1117
GPMin:    3 19:16:15       -4.535692        0.1139
GPMin:    4 19:16:25       -4.592485        0.1445
GPMin:    5 19:16:35       -4.661933        0.1698
GPMin:    6 19:16:45       -4.736172        0.1747
GPMin:    7 19:16:55       -4.799031        0.1445
GPMin:    8 19:17:06       -4.839520        0.0828
GPMin:    9 19:17:15       -4.859902        0.0902
GPMin:   10 19:17:23       -4.878159        0.0857
GPMin:   11 19:17:31       -4.895578        0.0593
GPMin:   12 19:17:39       -4.908307        0.0611
GPMin:   13 19:17:47       -4.918299        0.0705
GPMin:   14 19:17:55       -4.925343        0.0474
GPMin:   15 19:18:03       -4.928594        0.0322
GPMin:   16 19:18:11       -4.930852        0.0269
GPMin:   17 19:18:19       -4.932872        0.0152
       Step     Time          Energy         fmax
GPMin:    0 19:18:48       -4.415173        0.2342
GPMin:    1 19:18:59       -4.515971        0.1424
GPMin:    2 19:19:09       -4.570295        0.1262
GPMin:    3 19:19:18       -4.650508        0.1460
GPMin:    4 19:19:26       -4.744663        0.1697
GPMin:    5 19:19:35       -4.834755        0.1787
GPMin:    6 19:19:44       -4.898876        0.1418
GPMin:    7 19:19:53       -4.924326        0.0700
GPMin:    8 19:20:01       -4.928368        0.0475
GPMin:    9 19:20:09       -4.932292        0.0320
