      Step     Time          Energy         fmax
BFGS:   59 14:08:04       -7.580502        0.0421
      Step     Time          Energy         fmax
BFGS:    0 14:08:04       15.635505       37.4964
BFGS:    1 14:08:04       -1.044856       10.8731
BFGS:    2 14:08:04       -3.253494        4.9876
BFGS:    3 14:08:04       -4.414053        2.2838
BFGS:    4 14:08:04       -4.867024        1.1241
BFGS:    5 14:08:04       -5.035154        0.8424
BFGS:    6 14:08:04       -5.110051        0.8198
BFGS:    7 14:08:04       -5.183713        0.8746
BFGS:    8 14:08:04       -5.303782        0.9408
BFGS:    9 14:08:04       -5.397818        1.1725
BFGS:   10 14:08:04       -5.534695        0.9994
BFGS:   11 14:08:04       -5.699883        2.9503
BFGS:   12 14:08:04       -5.850099        0.9391
BFGS:   13 14:08:04       -5.939603        0.8986
BFGS:   14 14:08:04       -6.128467        1.6039
BFGS:   15 14:08:04       -6.203989        0.6535
BFGS:   16 14:08:04       -6.254571        0.5884
BFGS:   17 14:08:04       -6.306413        0.6784
BFGS:   18 14:08:04       -6.336744        0.4875
BFGS:   19 14:08:04       -6.394337        0.4653
BFGS:   20 14:08:04       -6.414825        0.3257
BFGS:   21 14:08:04       -6.426281        0.3217
BFGS:   22 14:08:04       -6.431621        0.2616
BFGS:   23 14:08:04       -6.435533        0.2030
BFGS:   24 14:08:04       -6.440797        0.1655
BFGS:   25 14:08:04       -6.445580        0.1548
BFGS:   26 14:08:04       -6.449322        0.1728
BFGS:   27 14:08:04       -6.452216        0.1876
BFGS:   28 14:08:04       -6.456734        0.1919
BFGS:   29 14:08:04       -6.464276        0.1979
BFGS:   30 14:08:04       -6.474212        0.3080
BFGS:   31 14:08:04       -6.484455        0.3950
BFGS:   32 14:08:04       -6.498889        0.5295
BFGS:   33 14:08:04       -6.536857        1.2331
BFGS:   34 14:08:04       -6.541622        1.8304
BFGS:   35 14:08:04       -6.633153        1.2634
BFGS:   36 14:08:04       -6.732512        1.0147
BFGS:   37 14:08:05       -6.854319        1.0718
BFGS:   38 14:08:05       -6.906758        0.8677
BFGS:   39 14:08:05       -6.952859        0.7650
BFGS:   40 14:08:05       -7.024211        0.7170
BFGS:   41 14:08:05       -7.065292        0.6357
BFGS:   42 14:08:05       -7.095746        0.3301
BFGS:   43 14:08:05       -7.106038        0.2034
BFGS:   44 14:08:05       -7.113295        0.1604
BFGS:   45 14:08:05       -7.115826        0.1188
BFGS:   46 14:08:05       -7.119252        0.1134
BFGS:   47 14:08:05       -7.121760        0.1177
BFGS:   48 14:08:05       -7.123811        0.1152
BFGS:   49 14:08:05       -7.125266        0.1205
BFGS:   50 14:08:05       -7.126540        0.0952
BFGS:   51 14:08:05       -7.127586        0.0759
BFGS:   52 14:08:05       -7.128364        0.0614
BFGS:   53 14:08:05       -7.128977        0.0613
BFGS:   54 14:08:05       -7.129496        0.0691
BFGS:   55 14:08:05       -7.130014        0.0612
BFGS:   56 14:08:05       -7.130479        0.0400
      Step     Time          Energy         fmax
BFGS:    0 14:08:05       15.639805       24.3296
BFGS:    1 14:08:05        1.803806       11.4102
BFGS:    2 14:08:05       -1.594845        6.4066
BFGS:    3 14:08:05       -2.922716        2.2577
BFGS:    4 14:08:05       -3.436495        1.2567
BFGS:    5 14:08:05       -3.663644        0.7693
BFGS:    6 14:08:05       -3.724230        0.5875
BFGS:    7 14:08:05       -3.747721        0.4987
BFGS:    8 14:08:05       -3.772099        0.5141
BFGS:    9 14:08:05       -3.817088        0.5411
BFGS:   10 14:08:05       -3.857382        0.5518
BFGS:   11 14:08:05       -3.901263        0.4846
BFGS:   12 14:08:05       -3.950491        0.8180
BFGS:   13 14:08:05       -3.968744        0.5251
BFGS:   14 14:08:05       -3.986419        0.3931
BFGS:   15 14:08:05       -4.053545        0.4140
BFGS:   16 14:08:05       -4.068699        0.8120
BFGS:   17 14:08:05       -4.092505        0.8687
BFGS:   18 14:08:05       -4.169423        1.2849
BFGS:   19 14:08:05       -4.279572        2.3712
BFGS:   20 14:08:05       -4.402146        1.3202
BFGS:   21 14:08:05       -4.475078        0.8639
BFGS:   22 14:08:05       -4.497679        0.5658
BFGS:   23 14:08:05       -4.536671        0.5458
BFGS:   24 14:08:05       -4.561440        0.6609
BFGS:   25 14:08:05       -4.589405        0.5187
BFGS:   26 14:08:05       -4.611471        0.4442
BFGS:   27 14:08:05       -4.621264        0.3786
BFGS:   28 14:08:05       -4.649540        0.3210
BFGS:   29 14:08:05       -4.669871        0.3227
BFGS:   30 14:08:05       -4.692195        0.4653
BFGS:   31 14:08:05       -4.724086        0.7385
BFGS:   32 14:08:05       -4.805402        1.3282
BFGS:   33 14:08:05       -4.805933        1.5745
BFGS:   34 14:08:05       -4.890213        1.0907
BFGS:   35 14:08:05       -4.949855        0.9196
BFGS:   36 14:08:05       -5.039842        0.7281
BFGS:   37 14:08:05       -5.074264        0.5229
BFGS:   38 14:08:05       -5.096452        0.4396
BFGS:   39 14:08:05       -5.119991        0.4994
BFGS:   40 14:08:05       -5.141311        0.4842
BFGS:   41 14:08:05       -5.174808        0.4281
BFGS:   42 14:08:05       -5.210398        0.4396
BFGS:   43 14:08:05       -5.237891        0.5312
BFGS:   44 14:08:05       -5.253318        0.5623
BFGS:   45 14:08:05       -5.329062        0.8675
BFGS:   46 14:08:05       -5.383282        1.2710
BFGS:   47 14:08:05       -5.420052        1.1516
BFGS:   48 14:08:05       -5.481467        0.8673
BFGS:   49 14:08:05       -5.536953        0.8009
BFGS:   50 14:08:05       -5.592598        0.6893
BFGS:   51 14:08:05       -5.625904        0.5697
BFGS:   52 14:08:05       -5.668128        0.6123
BFGS:   53 14:08:05       -5.714693        0.7918
BFGS:   54 14:08:05       -5.746797        0.7354
BFGS:   55 14:08:05       -5.785842        0.5734
BFGS:   56 14:08:05       -5.824469        0.5347
BFGS:   57 14:08:05       -5.842886        0.4263
BFGS:   58 14:08:05       -5.886413        0.3805
BFGS:   59 14:08:05       -5.919923        0.3682
BFGS:   60 14:08:05       -5.938297        0.3624
BFGS:   61 14:08:05       -5.952644        0.3572
BFGS:   62 14:08:05       -5.962649        0.4045
BFGS:   63 14:08:05       -5.974648        0.4071
BFGS:   64 14:08:05       -6.001945        0.4199
BFGS:   65 14:08:05       -6.028831        0.4065
BFGS:   66 14:08:05       -6.053906        0.5577
BFGS:   67 14:08:05       -6.084002        0.4079
BFGS:   68 14:08:05       -6.108270        0.5896
BFGS:   69 14:08:05       -6.154808        0.8057
BFGS:   70 14:08:05       -6.211477        1.0595
BFGS:   71 14:08:05       -6.237848        1.1725
BFGS:   72 14:08:05       -6.265312        1.0747
BFGS:   73 14:08:05       -6.339346        1.0402
BFGS:   74 14:08:05       -6.438063        1.1718
BFGS:   75 14:08:05       -6.482791        1.1497
BFGS:   76 14:08:05       -6.567493        0.8197
BFGS:   77 14:08:05       -6.608530        0.5233
BFGS:   78 14:08:05       -6.641109        0.3380
BFGS:   79 14:08:05       -6.658213        0.3421
BFGS:   80 14:08:05       -6.670834        0.2709
BFGS:   81 14:08:05       -6.678855        0.1867
BFGS:   82 14:08:05       -6.683579        0.1602
BFGS:   83 14:08:05       -6.688609        0.1346
BFGS:   84 14:08:05       -6.692169        0.1234
BFGS:   85 14:08:05       -6.694801        0.1280
BFGS:   86 14:08:05       -6.696642        0.1199
BFGS:   87 14:08:05       -6.697858        0.0851
BFGS:   88 14:08:05       -6.698262        0.0744
BFGS:   89 14:08:05       -6.698433        0.0638
BFGS:   90 14:08:05       -6.698584        0.0442
      Step     Time          Energy         fmax
BFGS:    0 14:08:05       16.423364       28.0026
BFGS:    1 14:08:05        3.978992       24.9133
BFGS:    2 14:08:05       -0.528619        8.1559
BFGS:    3 14:08:05       -2.473939        2.3697
BFGS:    4 14:08:05       -3.004438        1.3220
BFGS:    5 14:08:05       -3.296204        0.6527
BFGS:    6 14:08:05       -3.357908        0.4641
BFGS:    7 14:08:05       -3.374434        0.4145
BFGS:    8 14:08:05       -3.386271        0.3975
BFGS:    9 14:08:05       -3.412752        0.4868
BFGS:   10 14:08:05       -3.468183        0.5929
BFGS:   11 14:08:05       -3.485713        0.6333
BFGS:   12 14:08:05       -3.527078        0.5350
BFGS:   13 14:08:05       -3.549861        0.5212
BFGS:   14 14:08:05       -3.581879        0.4728
BFGS:   15 14:08:05       -3.593820        0.4520
BFGS:   16 14:08:05       -3.638887        0.3422
BFGS:   17 14:08:05       -3.657923        0.3265
BFGS:   18 14:08:05       -3.667566        0.3992
BFGS:   19 14:08:05       -3.689517        0.5098
BFGS:   20 14:08:05       -3.746862        0.6424
BFGS:   21 14:08:05       -3.743933        0.9129
BFGS:   22 14:08:05       -3.806716        0.5676
BFGS:   23 14:08:05       -3.850207        0.4913
BFGS:   24 14:08:05       -3.885415        1.2691
BFGS:   25 14:08:05       -3.936145        0.2609
BFGS:   26 14:08:05       -3.946065        0.2489
BFGS:   27 14:08:05       -3.956059        0.3743
BFGS:   28 14:08:05       -3.963632        0.3568
BFGS:   29 14:08:05       -3.979909        0.3650
BFGS:   30 14:08:05       -3.984489        0.3520
BFGS:   31 14:08:05       -3.989561        0.3089
BFGS:   32 14:08:05       -3.994030        0.2867
BFGS:   33 14:08:05       -4.000940        0.2642
BFGS:   34 14:08:05       -4.009947        0.3347
BFGS:   35 14:08:05       -4.021942        0.3496
BFGS:   36 14:08:05       -4.035556        0.4377
BFGS:   37 14:08:05       -4.068893        0.5434
BFGS:   38 14:08:05       -4.019011        0.9492
BFGS:   39 14:08:05       -4.203062        0.6003
BFGS:   40 14:08:05       -4.394434        0.6109
BFGS:   41 14:08:05       -4.625520        0.6045
BFGS:   42 14:08:05       -4.686356        1.0343
BFGS:   43 14:08:05       -4.746917        0.6559
BFGS:   44 14:08:05       -4.798265        0.6623
BFGS:   45 14:08:05       -5.036020        0.7858
BFGS:   46 14:08:05       -5.268633        1.0627
BFGS:   47 14:08:05       -5.436008        1.3364
BFGS:   48 14:08:05       -5.485753        1.0393
BFGS:   49 14:08:05       -5.532673        0.8035
BFGS:   50 14:08:05       -5.576536        0.6713
BFGS:   51 14:08:05       -5.615040        0.4372
BFGS:   52 14:08:05       -5.632969        0.3338
BFGS:   53 14:08:05       -5.665429        0.5217
BFGS:   54 14:08:05       -5.699367        0.9704
BFGS:   55 14:08:05       -5.721402        0.9308
BFGS:   56 14:08:05       -5.769889        0.5916
BFGS:   57 14:08:05       -5.790192        0.4170
BFGS:   58 14:08:05       -5.820487        0.2321
BFGS:   59 14:08:05       -5.830520        0.2021
BFGS:   60 14:08:05       -5.833935        0.1772
BFGS:   61 14:08:05       -5.839740        0.1768
BFGS:   62 14:08:05       -5.847406        0.2170
BFGS:   63 14:08:05       -5.855586        0.2643
BFGS:   64 14:08:05       -5.870544        0.3356
BFGS:   65 14:08:05       -5.894885        0.3875
BFGS:   66 14:08:05       -5.952274        0.5535
BFGS:   67 14:08:05       -5.976476        0.5401
BFGS:   68 14:08:05       -6.012669        0.5859
BFGS:   69 14:08:05       -6.053273        0.4552
BFGS:   70 14:08:05       -6.106803        0.4208
BFGS:   71 14:08:05       -6.154559        0.4430
BFGS:   72 14:08:05       -6.193426        0.4752
BFGS:   73 14:08:05       -6.206422        0.3380
BFGS:   74 14:08:05       -6.212342        0.3614
BFGS:   75 14:08:05       -6.220329        0.3311
BFGS:   76 14:08:05       -6.227343        0.2907
BFGS:   77 14:08:05       -6.232028        0.2233
BFGS:   78 14:08:05       -6.234793        0.1659
BFGS:   79 14:08:05       -6.236279        0.1455
BFGS:   80 14:08:05       -6.238391        0.1372
BFGS:   81 14:08:05       -6.241797        0.1630
BFGS:   82 14:08:05       -6.244574        0.1355
BFGS:   83 14:08:05       -6.245873        0.1331
BFGS:   84 14:08:05       -6.246930        0.1610
BFGS:   85 14:08:05       -6.248976        0.1885
BFGS:   86 14:08:05       -6.252410        0.1915
BFGS:   87 14:08:05       -6.257156        0.1885
BFGS:   88 14:08:05       -6.261762        0.1772
BFGS:   89 14:08:05       -6.264932        0.1872
BFGS:   90 14:08:05       -6.266770        0.2095
BFGS:   91 14:08:05       -6.270606        0.3034
BFGS:   92 14:08:05       -6.283797        0.5167
BFGS:   93 14:08:05       -6.305904        0.7497
BFGS:   94 14:08:05       -6.327190        0.9200
BFGS:   95 14:08:05       -6.348467        1.0381
BFGS:   96 14:08:05       -6.370755        1.1579
BFGS:   97 14:08:05       -6.388643        1.1526
BFGS:   98 14:08:05       -6.442057        1.1784
BFGS:   99 14:08:05       -6.575652        0.9419
BFGS:  100 14:08:05       -6.615592        0.7477
BFGS:  101 14:08:05       -6.611721        0.9880
BFGS:  102 14:08:05       -6.663359        0.4700
BFGS:  103 14:08:05       -6.692415        0.4915
BFGS:  104 14:08:05       -6.776781        0.6533
BFGS:  105 14:08:05       -6.821094        1.1183
BFGS:  106 14:08:05       -6.921048        0.8533
BFGS:  107 14:08:05       -6.986681        0.6346
BFGS:  108 14:08:05       -7.012621        0.8667
BFGS:  109 14:08:05       -7.047118        0.3536
BFGS:  110 14:08:05       -7.054657        0.3387
BFGS:  111 14:08:05       -7.067696        0.3564
BFGS:  112 14:08:05       -7.080279        0.3160
BFGS:  113 14:08:05       -7.093223        0.1607
BFGS:  114 14:08:05       -7.094958        0.1532
BFGS:  115 14:08:05       -7.096309        0.1436
BFGS:  116 14:08:05       -7.097691        0.1345
BFGS:  117 14:08:05       -7.101895        0.1285
BFGS:  118 14:08:05       -7.106758        0.1805
BFGS:  119 14:08:05       -7.112690        0.2305
BFGS:  120 14:08:05       -7.120217        0.2041
BFGS:  121 14:08:05       -7.128734        0.0960
BFGS:  122 14:08:05       -7.130907        0.0355
      Step     Time          Energy         fmax
BFGS:    0 14:08:05       15.608456       36.4710
BFGS:    1 14:08:05        3.708326       20.1456
BFGS:    2 14:08:05       -0.645945       12.1919
BFGS:    3 14:08:05       -2.828114        4.4960
BFGS:    4 14:08:05       -3.534259        2.1342
BFGS:    5 14:08:05       -3.856906        0.9675
BFGS:    6 14:08:05       -3.950725        0.5094
BFGS:    7 14:08:05       -3.977340        0.3843
BFGS:    8 14:08:05       -3.992233        0.4072
BFGS:    9 14:08:05       -4.018651        0.4779
BFGS:   10 14:08:05       -4.070297        0.7726
BFGS:   11 14:08:05       -4.166667        1.7941
BFGS:   12 14:08:05       -4.172495        2.7168
BFGS:   13 14:08:05       -4.346051        1.2839
BFGS:   14 14:08:05       -4.397824        1.0531
BFGS:   15 14:08:05       -4.434842        0.8724
BFGS:   16 14:08:05       -4.459950        0.6706
BFGS:   17 14:08:05       -4.513699        0.4566
BFGS:   18 14:08:05       -4.534388        0.5023
BFGS:   19 14:08:05       -4.572283        0.5911
BFGS:   20 14:08:05       -4.610869        0.9181
BFGS:   21 14:08:05       -4.668125        1.2366
BFGS:   22 14:08:05       -4.743665        1.2555
BFGS:   23 14:08:05       -4.816517        0.8420
BFGS:   24 14:08:05       -4.875037        0.8988
BFGS:   25 14:08:05       -5.012117        0.9286
BFGS:   26 14:08:05       -5.083880        0.8081
BFGS:   27 14:08:05       -5.056895        0.8061
BFGS:   28 14:08:05       -5.152746        0.7259
BFGS:   29 14:08:05       -5.188606        0.5978
BFGS:   30 14:08:05       -5.226200        0.5282
BFGS:   31 14:08:05       -5.299777        1.4639
BFGS:   32 14:08:05       -5.349811        0.8234
BFGS:   33 14:08:05       -5.384770        0.6490
BFGS:   34 14:08:05       -5.474513        0.6860
BFGS:   35 14:08:05       -5.494332        0.5935
BFGS:   36 14:08:05       -5.511451        0.5177
BFGS:   37 14:08:05       -5.562949        0.6636
BFGS:   38 14:08:05       -5.588701        0.5255
BFGS:   39 14:08:05       -5.630864        0.5982
BFGS:   40 14:08:05       -5.656689        0.6655
BFGS:   41 14:08:05       -5.679097        0.6779
BFGS:   42 14:08:06       -5.719226        0.5401
BFGS:   43 14:08:06       -5.750607        0.3411
BFGS:   44 14:08:06       -5.757502        0.2748
BFGS:   45 14:08:06       -5.761385        0.2414
BFGS:   46 14:08:06       -5.763877        0.2568
BFGS:   47 14:08:06       -5.768891        0.2182
BFGS:   48 14:08:06       -5.777248        0.1559
BFGS:   49 14:08:06       -5.779719        0.1573
BFGS:   50 14:08:06       -5.781595        0.1551
BFGS:   51 14:08:06       -5.783449        0.1699
BFGS:   52 14:08:06       -5.787335        0.1705
BFGS:   53 14:08:06       -5.791875        0.1759
BFGS:   54 14:08:06       -5.796515        0.2410
BFGS:   55 14:08:06       -5.800886        0.3041
BFGS:   56 14:08:06       -5.810040        0.3948
BFGS:   57 14:08:06       -5.845121        0.6076
BFGS:   58 14:08:06       -5.903925        1.3146
BFGS:   59 14:08:06       -5.967465        1.7356
BFGS:   60 14:08:06       -6.100615        0.6498
BFGS:   61 14:08:06       -6.140290        0.6940
BFGS:   62 14:08:06       -6.189786        0.5694
BFGS:   63 14:08:06       -6.242436        0.4883
BFGS:   64 14:08:06       -6.311824        0.4830
BFGS:   65 14:08:06       -6.343533        0.3239
BFGS:   66 14:08:06       -6.368858        0.2917
BFGS:   67 14:08:06       -6.375410        0.2955
BFGS:   68 14:08:06       -6.385475        0.3204
BFGS:   69 14:08:06       -6.403467        0.3696
BFGS:   70 14:08:06       -6.473061        0.6212
BFGS:   71 14:08:06       -6.591059        0.6711
BFGS:   72 14:08:06       -6.751330        0.6643
BFGS:   73 14:08:06       -6.795165        0.7646
BFGS:   74 14:08:06       -6.785423        1.7794
BFGS:   75 14:08:06       -6.922708        0.5958
BFGS:   76 14:08:06       -6.947923        0.4680
BFGS:   77 14:08:06       -6.981862        0.3689
BFGS:   78 14:08:06       -6.998684        0.2591
BFGS:   79 14:08:06       -7.023725        0.2004
BFGS:   80 14:08:06       -7.027979        0.1968
BFGS:   81 14:08:06       -7.030721        0.1833
BFGS:   82 14:08:06       -7.034438        0.1946
BFGS:   83 14:08:06       -7.039288        0.1671
BFGS:   84 14:08:06       -7.046764        0.1744
BFGS:   85 14:08:06       -7.053796        0.1490
BFGS:   86 14:08:06       -7.058074        0.1788
BFGS:   87 14:08:06       -7.062106        0.2342
BFGS:   88 14:08:06       -7.069684        0.2752
BFGS:   89 14:08:06       -7.081976        0.3040
BFGS:   90 14:08:06       -7.098714        0.3070
BFGS:   91 14:08:06       -7.118531        0.2165
BFGS:   92 14:08:06       -7.119906        0.1776
BFGS:   93 14:08:06       -7.126528        0.1735
BFGS:   94 14:08:06       -7.127597        0.1171
BFGS:   95 14:08:06       -7.128066        0.1117
BFGS:   96 14:08:06       -7.129791        0.0777
BFGS:   97 14:08:06       -7.130606        0.0461
      Step     Time          Energy         fmax
BFGS:    0 14:08:06       16.391935       49.3341
BFGS:    1 14:08:06        1.025256       15.6097
BFGS:    2 14:08:06       -2.390191       11.1905
BFGS:    3 14:08:06       -4.579670        2.9393
BFGS:    4 14:08:06       -4.931067        1.8223
BFGS:    5 14:08:06       -5.200151        0.7521
BFGS:    6 14:08:06       -5.265817        0.6458
BFGS:    7 14:08:06       -5.298194        0.7387
BFGS:    8 14:08:06       -5.332486        0.7893
BFGS:    9 14:08:06       -5.392505        0.7579
BFGS:   10 14:08:06       -5.455236        0.6644
BFGS:   11 14:08:06       -5.494639        0.6116
BFGS:   12 14:08:06       -5.534828        0.5485
BFGS:   13 14:08:06       -5.553641        0.4334
BFGS:   14 14:08:06       -5.597027        0.4740
BFGS:   15 14:08:06       -5.638580        0.4982
BFGS:   16 14:08:06       -5.658299        0.6005
BFGS:   17 14:08:06       -5.685943        0.6654
BFGS:   18 14:08:06       -5.725843        0.5504
BFGS:   19 14:08:06       -5.754946        0.3806
BFGS:   20 14:08:06       -5.770955        0.3097
BFGS:   21 14:08:06       -5.776910        0.3030
BFGS:   22 14:08:06       -5.785851        0.2437
BFGS:   23 14:08:06       -5.798771        0.2360
BFGS:   24 14:08:06       -5.805255        0.2165
BFGS:   25 14:08:06       -5.809308        0.2071
BFGS:   26 14:08:06       -5.812393        0.1949
BFGS:   27 14:08:06       -5.816575        0.2219
BFGS:   28 14:08:06       -5.821808        0.2315
BFGS:   29 14:08:06       -5.827416        0.2803
BFGS:   30 14:08:06       -5.834539        0.3671
BFGS:   31 14:08:06       -5.848680        0.4121
BFGS:   32 14:08:06       -5.878933        0.6293
BFGS:   33 14:08:06       -5.897839        0.7766
BFGS:   34 14:08:06       -5.943677        0.6981
BFGS:   35 14:08:06       -6.021626        0.8799
BFGS:   36 14:08:06       -6.053320        0.5418
BFGS:   37 14:08:06       -6.068755        0.5348
BFGS:   38 14:08:06       -6.092189        0.4454
BFGS:   39 14:08:06       -6.124594        0.3520
BFGS:   40 14:08:06       -6.144690        0.4264
BFGS:   41 14:08:06       -6.160016        0.3700
BFGS:   42 14:08:06       -6.164657        0.2645
BFGS:   43 14:08:06       -6.168963        0.1889
BFGS:   44 14:08:06       -6.174769        0.1316
BFGS:   45 14:08:06       -6.177346        0.1181
BFGS:   46 14:08:06       -6.178437        0.1250
BFGS:   47 14:08:06       -6.179485        0.1269
BFGS:   48 14:08:06       -6.180753        0.1115
BFGS:   49 14:08:06       -6.181717        0.0781
BFGS:   50 14:08:06       -6.182103        0.0557
BFGS:   51 14:08:06       -6.182223        0.0374
      Step     Time          Energy         fmax
BFGS:    0 14:08:06       14.651684       39.7212
BFGS:    1 14:08:06       -0.930466        9.4880
BFGS:    2 14:08:06       -3.234720        7.0401
BFGS:    3 14:08:06       -4.568115        3.0842
BFGS:    4 14:08:06       -5.062124        1.3665
BFGS:    5 14:08:06       -5.249077        0.7240
BFGS:    6 14:08:06       -5.319317        0.7395
BFGS:    7 14:08:06       -5.374011        0.7971
BFGS:    8 14:08:06       -5.456935        0.9303
BFGS:    9 14:08:06       -5.579701        1.0847
BFGS:   10 14:08:06       -5.717852        2.0577
BFGS:   11 14:08:06       -5.882469        2.3401
BFGS:   12 14:08:06       -6.128066        1.1683
BFGS:   13 14:08:06       -6.202530        0.9223
BFGS:   14 14:08:06       -6.349475        0.6473
BFGS:   15 14:08:06       -6.377126        0.4364
BFGS:   16 14:08:06       -6.390269        0.3976
BFGS:   17 14:08:06       -6.420758        0.5410
BFGS:   18 14:08:06       -6.443741        0.5081
BFGS:   19 14:08:06       -6.475901        0.4308
BFGS:   20 14:08:06       -6.485103        0.3262
BFGS:   21 14:08:06       -6.498012        0.2836
BFGS:   22 14:08:06       -6.507884        0.3087
BFGS:   23 14:08:06       -6.517590        0.3136
BFGS:   24 14:08:06       -6.526349        0.2716
BFGS:   25 14:08:06       -6.535246        0.2578
BFGS:   26 14:08:06       -6.546371        0.2744
BFGS:   27 14:08:06       -6.560088        0.3149
BFGS:   28 14:08:06       -6.572023        0.3442
BFGS:   29 14:08:06       -6.583857        0.4561
BFGS:   30 14:08:06       -6.600394        0.4751
BFGS:   31 14:08:06       -6.620942        0.3782
BFGS:   32 14:08:06       -6.637246        0.2114
BFGS:   33 14:08:06       -6.642305        0.2289
BFGS:   34 14:08:06       -6.645196        0.2564
BFGS:   35 14:08:06       -6.647777        0.2164
BFGS:   36 14:08:06       -6.654861        0.1444
BFGS:   37 14:08:06       -6.663269        0.2206
BFGS:   38 14:08:06       -6.671154        0.2901
BFGS:   39 14:08:06       -6.677653        0.2739
BFGS:   40 14:08:06       -6.682721        0.2030
BFGS:   41 14:08:06       -6.686830        0.1726
BFGS:   42 14:08:06       -6.691732        0.1503
BFGS:   43 14:08:06       -6.695275        0.1229
BFGS:   44 14:08:06       -6.697302        0.1373
BFGS:   45 14:08:06       -6.699181        0.1312
BFGS:   46 14:08:06       -6.700898        0.0912
BFGS:   47 14:08:06       -6.701817        0.0598
BFGS:   48 14:08:06       -6.702154        0.0523
BFGS:   49 14:08:06       -6.702322        0.0444
      Step     Time          Energy         fmax
BFGS:    0 14:08:06       15.926279       37.0769
BFGS:    1 14:08:06        1.649448       10.3357
BFGS:    2 14:08:06       -1.990665        5.9591
BFGS:    3 14:08:06       -3.210165        3.2117
BFGS:    4 14:08:06       -3.737471        1.6710
BFGS:    5 14:08:06       -3.922192        0.8146
BFGS:    6 14:08:06       -3.970064        0.5094
BFGS:    7 14:08:06       -3.991196        0.4925
BFGS:    8 14:08:06       -4.019154        0.5217
BFGS:    9 14:08:06       -4.070016        0.6649
BFGS:   10 14:08:06       -4.121237        0.6701
BFGS:   11 14:08:06       -4.161540        0.5455
BFGS:   12 14:08:06       -4.200004        0.4634
BFGS:   13 14:08:06       -4.215923        0.3363
BFGS:   14 14:08:06       -4.225174        0.3203
BFGS:   15 14:08:06       -4.268898        0.3338
BFGS:   16 14:08:06       -4.277146        0.3360
BFGS:   17 14:08:06       -4.287757        0.3652
BFGS:   18 14:08:06       -4.386498        1.3035
BFGS:   19 14:08:06       -4.490424        2.2659
BFGS:   20 14:08:06       -4.551353        3.0643
BFGS:   21 14:08:06       -4.661153        2.2767
BFGS:   22 14:08:06       -4.853609        0.8991
BFGS:   23 14:08:06       -4.912466        0.5800
BFGS:   24 14:08:06       -4.962813        0.5442
BFGS:   25 14:08:06       -5.035210        0.4396
BFGS:   26 14:08:06       -5.063036        0.4316
BFGS:   27 14:08:06       -5.092351        0.4883
BFGS:   28 14:08:06       -5.104548        0.4820
BFGS:   29 14:08:06       -5.125394        0.5222
BFGS:   30 14:08:06       -5.169250        0.8254
BFGS:   31 14:08:06       -5.254218        1.1339
BFGS:   32 14:08:06       -5.398042        1.1448
BFGS:   33 14:08:06       -5.514153        1.1638
BFGS:   34 14:08:06       -5.641537        0.9971
BFGS:   35 14:08:06       -5.704603        0.6062
BFGS:   36 14:08:06       -5.735211        0.5976
BFGS:   37 14:08:06       -5.788612        0.8918
BFGS:   38 14:08:06       -5.875786        0.7301
BFGS:   39 14:08:06       -6.009749        0.8987
BFGS:   40 14:08:06       -6.070996        0.8827
BFGS:   41 14:08:06       -6.105184        0.6437
BFGS:   42 14:08:06       -6.183857        0.7476
BFGS:   43 14:08:06       -6.384161        0.9691
BFGS:   44 14:08:06       -6.537307        1.1486
BFGS:   45 14:08:06       -6.581060        1.1586
BFGS:   46 14:08:06       -6.663884        1.0932
BFGS:   47 14:08:06       -6.734511        0.8933
BFGS:   48 14:08:06       -6.820277        0.9746
BFGS:   49 14:08:06       -6.861026        0.5702
BFGS:   50 14:08:06       -6.914597        0.6074
BFGS:   51 14:08:06       -6.957724        0.6344
BFGS:   52 14:08:06       -6.972733        0.5613
BFGS:   53 14:08:06       -7.005533        0.4525
BFGS:   54 14:08:06       -7.085639        0.8734
BFGS:   55 14:08:06       -7.134973        0.7720
BFGS:   56 14:08:06       -7.186363        0.4969
BFGS:   57 14:08:06       -7.213820        0.5291
BFGS:   58 14:08:06       -7.238982        0.4479
BFGS:   59 14:08:06       -7.258933        0.4351
BFGS:   60 14:08:06       -7.281010        0.3763
BFGS:   61 14:08:06       -7.291535        0.2713
BFGS:   62 14:08:06       -7.305469        0.1420
BFGS:   63 14:08:06       -7.309807        0.1184
BFGS:   64 14:08:06       -7.312448        0.1013
BFGS:   65 14:08:06       -7.313451        0.1154
BFGS:   66 14:08:06       -7.314684        0.1248
BFGS:   67 14:08:06       -7.315983        0.0821
BFGS:   68 14:08:06       -7.316678        0.0397
      Step     Time          Energy         fmax
BFGS:    0 14:08:06       15.848021       40.3432
BFGS:    1 14:08:06        1.668161       13.4418
BFGS:    2 14:08:06       -1.847747       10.2235
BFGS:    3 14:08:06       -3.641917        4.2427
BFGS:    4 14:08:06       -4.173463        2.3689
BFGS:    5 14:08:06       -4.450335        0.9507
BFGS:    6 14:08:06       -4.519165        0.4987
BFGS:    7 14:08:06       -4.548786        0.5517
BFGS:    8 14:08:06       -4.582972        0.6220
BFGS:    9 14:08:06       -4.657322        0.7391
BFGS:   10 14:08:06       -4.752945        1.0363
BFGS:   11 14:08:06       -4.804761        0.9100
BFGS:   12 14:08:06       -4.901670        0.7038
BFGS:   13 14:08:06       -4.971964        1.0427
