# Photoabsorption spectrum from linear response TD-DFT
# GPAW version: 20.1.0
# Gauss folded, width=0.06 [eV]
# length form# om [eV]     osz          osz x       osz y       osz z
   5.93135 1.5732047e-01 1.7609588e-01 1.6305921e-01 1.3280631e-01
   5.94635 2.0510587e-01 2.5852763e-01 2.2489091e-01 1.3189906e-01
   5.96135 2.7361129e-01 3.7186605e-01 3.1293878e-01 1.3602904e-01
   5.97635 3.6462211e-01 5.1378156e-01 4.2859700e-01 1.5148778e-01
   5.99135 4.7594491e-01 6.7506281e-01 5.6816464e-01 1.8460727e-01
   6.00635 6.0014826e-01 8.3913686e-01 7.2114743e-01 2.4016048e-01
   6.02135 7.2465395e-01 9.8406168e-01 8.7038318e-01 3.1951700e-01
   6.03635 8.3354164e-01 1.0869756e+00 9.9462759e-01 4.1902171e-01
   6.05135 9.1079531e-01 1.1298453e+00 1.0732715e+00 5.2926917e-01
   6.06635 9.4407767e-01 1.1045286e+00 1.0917927e+00 6.3591171e-01
   6.08135 9.2779686e-01 1.0151924e+00 1.0459653e+00 7.2223290e-01
   6.09635 8.6442528e-01 8.7709973e-01 9.4316165e-01 7.7301445e-01
   6.11135 7.6367031e-01 7.1225606e-01 8.0021971e-01 7.7853515e-01
   6.12635 6.3988060e-01 5.4362422e-01 6.3874577e-01 7.3727182e-01
   6.14135 5.0863837e-01 3.8999211e-01 4.7966730e-01 6.5625571e-01
   6.15635 3.8362106e-01 2.6300449e-01 3.3891206e-01 5.4894663e-01
   6.17135 2.7453205e-01 1.6677625e-01 2.2534603e-01 4.3147388e-01
   6.18635 1.8639745e-01 9.9491054e-02 1.4104333e-01 3.1865798e-01
   6.20135 1.2004821e-01 5.5888051e-02 8.3133059e-02 2.2112352e-01
   6.21635 7.3320826e-02 2.9615061e-02 4.6171512e-02 1.4417591e-01
   6.23135 4.2457271e-02 1.4853912e-02 2.4185082e-02 8.8332819e-02
   6.24635 2.3307174e-02 7.0971372e-03 1.1965106e-02 5.0859278e-02
   6.26135 1.2132171e-02 3.2679846e-03 5.6040421e-03 2.7524485e-02
   6.27635 5.9930111e-03 1.4786206e-03 2.4946429e-03 1.4005770e-02
   6.29135 2.8142125e-03 6.7585144e-04 1.0623816e-03 6.7044045e-03
   6.30635 1.2601658e-03 3.2141750e-04 4.3740963e-04 3.0216704e-03
   6.32135 5.4082730e-04 1.6164926e-04 1.7685022e-04 1.2839824e-03
   6.33635 2.2413023e-04 8.5261498e-05 7.1623987e-05 5.1550520e-04
   6.35135 9.0580979e-05 4.5911688e-05 2.9620757e-05 1.9621049e-04
   6.36635 3.6097435e-05 2.4500767e-05 1.2636023e-05 7.1155517e-05
   6.38135 1.4321475e-05 1.2668079e-05 5.5332874e-06 2.4763058e-05
   6.39635 5.6835289e-06 6.2572449e-06 2.4449243e-06 8.3484176e-06
   6.41135 2.2510253e-06 2.9291568e-06 1.0674366e-06 2.7564824e-06
   6.42635 8.8229865e-07 1.2940310e-06 4.5224980e-07 9.0061511e-07
   6.44135 3.3832671e-07 5.3830579e-07 1.8357488e-07 2.9309946e-07
   6.45635 1.2549166e-07 2.1062056e-07 7.0812060e-08 9.5042356e-08
   6.47135 4.4605629e-08 7.7464947e-08 2.5830868e-08 3.0521073e-08
