# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   11.200000    -0.0000000000e+00     8.4869358275e-03     0.0000000000e+00
   11.250000    -0.0000000000e+00     1.0417354504e-02     0.0000000000e+00
   11.300000    -0.0000000000e+00     1.2657185798e-02     0.0000000000e+00
   11.350000     0.0000000000e+00     1.3037537192e-02     0.0000000000e+00
   11.400000     0.0000000000e+00     1.4498030016e-02     0.0000000000e+00
   11.450000    -0.0000000000e+00     1.9135408140e-02     0.0000000000e+00
   11.500000    -0.0000000000e+00     2.1805099073e-02     0.0000000000e+00
   11.550000     0.0000000000e+00     1.9287905759e-02     0.0000000000e+00
   11.600000     0.0000000000e+00     1.6181097531e-02     0.0000000000e+00
   11.650000     0.0000000000e+00     1.5349883835e-02     0.0000000000e+00
   11.700000     0.0000000000e+00     1.6013608927e-02     0.0000000000e+00
   11.750000    -0.0000000000e+00     1.4861834403e-02     0.0000000000e+00
   11.800000    -0.0000000000e+00     1.1159264355e-02     0.0000000000e+00
   11.850000    -0.0000000000e+00     7.7822496664e-03    -0.0000000000e+00
   11.900000    -0.0000000000e+00     6.8100859882e-03    -0.0000000000e+00
   11.950000     0.0000000000e+00     7.1461133304e-03     0.0000000000e+00
   12.000000     0.0000000000e+00     8.6658140544e-03     0.0000000000e+00
   12.050000     0.0000000000e+00     1.1707864250e-02     0.0000000000e+00
   12.100000    -0.0000000000e+00     1.5093832248e-02     0.0000000000e+00
   12.150000     0.0000000000e+00     1.7388064814e-02     0.0000000000e+00
   12.200000     0.0000000000e+00     1.8594465966e-02     0.0000000000e+00
   12.250000     0.0000000000e+00     1.9723441496e-02     0.0000000000e+00
   12.300000     0.0000000000e+00     1.8771400185e-02     0.0000000000e+00
   12.350000    -0.0000000000e+00     1.6240440474e-02    -0.0000000000e+00
   12.400000    -0.0000000000e+00     1.4332416212e-02    -0.0000000000e+00
   12.450000     0.0000000000e+00     1.3905956363e-02    -0.0000000000e+00
   12.500000     0.0000000000e+00     1.4590339506e-02    -0.0000000000e+00
   12.550000     0.0000000000e+00     1.4671432529e-02    -0.0000000000e+00
   12.600000     0.0000000000e+00     1.2033814264e-02    -0.0000000000e+00
