# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 0, 1e-05]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   17.850000     0.0000000000e+00    -0.0000000000e+00     9.2966617187e-03
   17.900000     0.0000000000e+00     0.0000000000e+00     1.0410120960e-02
   17.950000     0.0000000000e+00     0.0000000000e+00     1.2472284235e-02
   18.000000     0.0000000000e+00    -0.0000000000e+00     1.6425275154e-02
   18.050000     0.0000000000e+00    -0.0000000000e+00     2.0539270805e-02
   18.100000    -0.0000000000e+00    -0.0000000000e+00     1.9544735855e-02
   18.150000    -0.0000000000e+00     0.0000000000e+00     1.7462202715e-02
   18.200000    -0.0000000000e+00     0.0000000000e+00     1.8343123054e-02
   18.250000     0.0000000000e+00     0.0000000000e+00     2.0419797790e-02
   18.300000     0.0000000000e+00     0.0000000000e+00     1.8045862449e-02
   18.350000     0.0000000000e+00     0.0000000000e+00     1.3293963850e-02
   18.400000    -0.0000000000e+00     0.0000000000e+00     9.1870608311e-03
   18.450000    -0.0000000000e+00     0.0000000000e+00     8.6764094530e-03
   18.500000    -0.0000000000e+00     0.0000000000e+00     9.8037883000e-03
   18.550000    -0.0000000000e+00     0.0000000000e+00     1.1771377053e-02
   18.600000    -0.0000000000e+00     0.0000000000e+00     1.4166894586e-02
   18.650000    -0.0000000000e+00     0.0000000000e+00     1.6744485229e-02
   18.700000    -0.0000000000e+00     0.0000000000e+00     1.9864368389e-02
   18.750000    -0.0000000000e+00     0.0000000000e+00     2.2058451261e-02
   18.800000    -0.0000000000e+00     0.0000000000e+00     2.2105268479e-02
   18.850000     0.0000000000e+00     0.0000000000e+00     1.8214565003e-02
   18.900000     0.0000000000e+00     0.0000000000e+00     1.6324158746e-02
   18.950000     0.0000000000e+00     0.0000000000e+00     1.6696877295e-02
   19.000000     0.0000000000e+00    -0.0000000000e+00     1.8158880194e-02
   19.050000     0.0000000000e+00    -0.0000000000e+00     1.8914016305e-02
   19.100000     0.0000000000e+00    -0.0000000000e+00     2.0472830248e-02
   19.150000     0.0000000000e+00     0.0000000000e+00     2.4086045822e-02
   19.200000     0.0000000000e+00     0.0000000000e+00     2.8249204652e-02
   19.250000     0.0000000000e+00     0.0000000000e+00     2.8711244509e-02
   19.300000     0.0000000000e+00     0.0000000000e+00     2.3527602701e-02
   19.350000    -0.0000000000e+00     0.0000000000e+00     1.9106342323e-02
   19.400000    -0.0000000000e+00     0.0000000000e+00     1.7020715394e-02
   19.450000    -0.0000000000e+00     0.0000000000e+00     1.6193561735e-02
   19.500000    -0.0000000000e+00     0.0000000000e+00     1.4807746938e-02
   19.550000    -0.0000000000e+00     0.0000000000e+00     1.5557089155e-02
   19.600000    -0.0000000000e+00     0.0000000000e+00     1.6118903304e-02
   19.650000     0.0000000000e+00    -0.0000000000e+00     1.5028489014e-02
   19.700000     0.0000000000e+00    -0.0000000000e+00     1.2916627117e-02
   19.750000     0.0000000000e+00    -0.0000000000e+00     1.2912073240e-02
   19.800000     0.0000000000e+00    -0.0000000000e+00     1.6029113633e-02
   19.850000     0.0000000000e+00    -0.0000000000e+00     1.9222291669e-02
   19.900000     0.0000000000e+00    -0.0000000000e+00     2.2126912017e-02
   19.950000     0.0000000000e+00     0.0000000000e+00     2.2362429549e-02
   20.000000    -0.0000000000e+00    -0.0000000000e+00     2.0486113508e-02
   20.050000    -0.0000000000e+00     0.0000000000e+00     1.7594268371e-02
   20.100000    -0.0000000000e+00     0.0000000000e+00     1.8105233523e-02
   20.150000    -0.0000000000e+00     0.0000000000e+00     2.1138628493e-02
   20.200000    -0.0000000000e+00     0.0000000000e+00     2.5072929697e-02
   20.250000    -0.0000000000e+00     0.0000000000e+00     2.7021774385e-02
   20.300000    -0.0000000000e+00     0.0000000000e+00     2.5162155770e-02
   20.350000    -0.0000000000e+00     0.0000000000e+00     2.0696504496e-02
   20.400000    -0.0000000000e+00    -0.0000000000e+00     1.7099400084e-02
   20.450000    -0.0000000000e+00    -0.0000000000e+00     1.6635431782e-02
   20.500000    -0.0000000000e+00    -0.0000000000e+00     1.5767823487e-02
   20.550000    -0.0000000000e+00    -0.0000000000e+00     1.4220244300e-02
   20.600000    -0.0000000000e+00    -0.0000000000e+00     1.2170389498e-02
   20.650000     0.0000000000e+00    -0.0000000000e+00     1.2631652113e-02
   20.700000     0.0000000000e+00    -0.0000000000e+00     1.3717814022e-02
   20.750000     0.0000000000e+00    -0.0000000000e+00     1.5586532986e-02
   20.800000     0.0000000000e+00     0.0000000000e+00     1.7745880011e-02
   20.850000     0.0000000000e+00     0.0000000000e+00     1.9222899454e-02
   20.900000     0.0000000000e+00     0.0000000000e+00     1.8759262302e-02
   20.950000     0.0000000000e+00     0.0000000000e+00     1.7691046736e-02
   21.000000     0.0000000000e+00    -0.0000000000e+00     1.9171921174e-02
   21.050000     0.0000000000e+00    -0.0000000000e+00     2.1686925003e-02
   21.100000     0.0000000000e+00    -0.0000000000e+00     2.2914048993e-02
   21.150000     0.0000000000e+00    -0.0000000000e+00     1.9446603779e-02
   21.200000    -0.0000000000e+00    -0.0000000000e+00     1.5190277158e-02
   21.250000    -0.0000000000e+00     0.0000000000e+00     1.1199839076e-02
   21.300000    -0.0000000000e+00     0.0000000000e+00     9.2892974219e-03
   21.350000    -0.0000000000e+00     0.0000000000e+00     9.4767099877e-03
   21.400000    -0.0000000000e+00     0.0000000000e+00     1.2236194962e-02
   21.450000    -0.0000000000e+00     0.0000000000e+00     1.6677035960e-02
   21.500000     0.0000000000e+00     0.0000000000e+00     2.0478478591e-02
   21.550000     0.0000000000e+00     0.0000000000e+00     2.2562682848e-02
   21.600000     0.0000000000e+00     0.0000000000e+00     2.0968601723e-02
   21.650000     0.0000000000e+00     0.0000000000e+00     1.8192170302e-02
   21.700000     0.0000000000e+00     0.0000000000e+00     1.6242759892e-02
   21.750000     0.0000000000e+00    -0.0000000000e+00     1.7279962959e-02
   21.800000     0.0000000000e+00    -0.0000000000e+00     1.7602238525e-02
   21.850000     0.0000000000e+00    -0.0000000000e+00     1.6180402643e-02
   21.900000     0.0000000000e+00    -0.0000000000e+00     1.3335668082e-02
   21.950000     0.0000000000e+00     0.0000000000e+00     1.1528366220e-02
   22.000000     0.0000000000e+00     0.0000000000e+00     1.1256038556e-02
   22.050000    -0.0000000000e+00     0.0000000000e+00     1.2510948215e-02
   22.100000    -0.0000000000e+00     0.0000000000e+00     1.4737970698e-02
   22.150000    -0.0000000000e+00     0.0000000000e+00     1.5454089777e-02
   22.200000    -0.0000000000e+00     0.0000000000e+00     1.5513712068e-02
   22.250000     0.0000000000e+00     0.0000000000e+00     1.4419553452e-02
   22.300000    -0.0000000000e+00     0.0000000000e+00     1.4262084265e-02
   22.350000    -0.0000000000e+00     0.0000000000e+00     1.3776160010e-02
   22.400000     0.0000000000e+00     0.0000000000e+00     1.4250036064e-02
   22.450000     0.0000000000e+00     0.0000000000e+00     1.3358343338e-02
   22.500000     0.0000000000e+00     0.0000000000e+00     1.0902705055e-02
   22.550000     0.0000000000e+00    -0.0000000000e+00     9.7508698925e-03
   22.600000     0.0000000000e+00     0.0000000000e+00     1.1025256372e-02
   22.650000     0.0000000000e+00     0.0000000000e+00     1.2692684535e-02
   22.700000     0.0000000000e+00    -0.0000000000e+00     1.3637293179e-02
   22.750000     0.0000000000e+00    -0.0000000000e+00     1.5822038102e-02
   22.800000     0.0000000000e+00    -0.0000000000e+00     1.6619689196e-02
   22.850000     0.0000000000e+00    -0.0000000000e+00     1.5896292961e-02
   22.900000    -0.0000000000e+00    -0.0000000000e+00     1.3945179200e-02
   22.950000    -0.0000000000e+00    -0.0000000000e+00     1.4151970639e-02
   23.000000    -0.0000000000e+00    -0.0000000000e+00     1.4247069744e-02
   23.050000    -0.0000000000e+00    -0.0000000000e+00     1.3336524627e-02
   23.100000    -0.0000000000e+00    -0.0000000000e+00     1.2493445210e-02
   23.150000    -0.0000000000e+00     0.0000000000e+00     1.2181367383e-02
   23.200000    -0.0000000000e+00     0.0000000000e+00     1.1863449901e-02
   23.250000    -0.0000000000e+00     0.0000000000e+00     1.2128631362e-02
   23.300000    -0.0000000000e+00     0.0000000000e+00     1.6371957398e-02
   23.350000    -0.0000000000e+00     0.0000000000e+00     2.2628915831e-02
   23.400000    -0.0000000000e+00     0.0000000000e+00     2.6052402290e-02
   23.450000    -0.0000000000e+00    -0.0000000000e+00     2.2754032207e-02
   23.500000    -0.0000000000e+00    -0.0000000000e+00     1.8684482099e-02
   23.550000     0.0000000000e+00     0.0000000000e+00     1.6436961082e-02
   23.600000     0.0000000000e+00     0.0000000000e+00     1.6403778868e-02
   23.650000     0.0000000000e+00     0.0000000000e+00     1.5789380850e-02
   23.700000     0.0000000000e+00     0.0000000000e+00     1.4158211258e-02
   23.750000     0.0000000000e+00     0.0000000000e+00     1.2616867829e-02
   23.800000     0.0000000000e+00     0.0000000000e+00     1.1321467638e-02
   23.850000     0.0000000000e+00    -0.0000000000e+00     1.1217293399e-02
   23.900000    -0.0000000000e+00    -0.0000000000e+00     1.0629253302e-02
   23.950000    -0.0000000000e+00     0.0000000000e+00     1.0162278226e-02
   24.000000     0.0000000000e+00    -0.0000000000e+00     8.9218816536e-03
   24.050000     0.0000000000e+00    -0.0000000000e+00     9.0478729719e-03
   24.100000     0.0000000000e+00     0.0000000000e+00     1.0278115813e-02
   24.150000     0.0000000000e+00     0.0000000000e+00     1.4303506093e-02
   24.200000     0.0000000000e+00     0.0000000000e+00     1.7436667651e-02
   24.250000     0.0000000000e+00    -0.0000000000e+00     1.5497919877e-02
   24.300000     0.0000000000e+00    -0.0000000000e+00     1.0798578231e-02
   24.350000     0.0000000000e+00    -0.0000000000e+00     8.3685391904e-03
   24.400000     0.0000000000e+00    -0.0000000000e+00     9.3682615754e-03
   24.450000    -0.0000000000e+00    -0.0000000000e+00     1.0904384051e-02
   24.500000    -0.0000000000e+00    -0.0000000000e+00     1.1590150056e-02
   24.550000    -0.0000000000e+00    -0.0000000000e+00     9.0251885939e-03
   24.600000    -0.0000000000e+00     0.0000000000e+00     7.2615019858e-03
   24.650000    -0.0000000000e+00     0.0000000000e+00     6.5949197144e-03
   24.700000     0.0000000000e+00     0.0000000000e+00     8.0454264819e-03
   24.750000     0.0000000000e+00     0.0000000000e+00     1.1172095321e-02
   24.800000     0.0000000000e+00     0.0000000000e+00     1.4744669807e-02
   24.850000     0.0000000000e+00     0.0000000000e+00     1.5618872603e-02
   24.900000     0.0000000000e+00     0.0000000000e+00     1.3472350735e-02
   24.950000     0.0000000000e+00    -0.0000000000e+00     1.1197934573e-02
   25.000000     0.0000000000e+00    -0.0000000000e+00     9.1404355816e-03
   25.050000     0.0000000000e+00    -0.0000000000e+00     9.2559190175e-03
   25.100000     0.0000000000e+00    -0.0000000000e+00     1.0960575455e-02
   25.150000     0.0000000000e+00    -0.0000000000e+00     1.3689657281e-02
   25.200000     0.0000000000e+00    -0.0000000000e+00     1.4418363688e-02
   25.250000     0.0000000000e+00     0.0000000000e+00     1.4408439124e-02
   25.300000    -0.0000000000e+00     0.0000000000e+00     1.2326191027e-02
   25.350000    -0.0000000000e+00     0.0000000000e+00     9.8898432430e-03
   25.400000    -0.0000000000e+00     0.0000000000e+00     8.4585104005e-03
   25.450000     0.0000000000e+00    -0.0000000000e+00     7.6852269119e-03
   25.500000     0.0000000000e+00    -0.0000000000e+00     7.5417048542e-03
   25.550000     0.0000000000e+00    -0.0000000000e+00     7.6724862588e-03
   25.600000     0.0000000000e+00    -0.0000000000e+00     8.6229915160e-03
   25.650000     0.0000000000e+00    -0.0000000000e+00     8.1811657826e-03
   25.700000     0.0000000000e+00    -0.0000000000e+00     8.4925960615e-03
   25.750000     0.0000000000e+00     0.0000000000e+00     9.6057376129e-03
   25.800000     0.0000000000e+00     0.0000000000e+00     1.1998978766e-02
   25.850000     0.0000000000e+00     0.0000000000e+00     1.1897252783e-02
   25.900000     0.0000000000e+00    -0.0000000000e+00     9.4215987418e-03
   25.950000     0.0000000000e+00    -0.0000000000e+00     6.9562956576e-03
   26.000000    -0.0000000000e+00    -0.0000000000e+00     6.4985201498e-03
   26.050000    -0.0000000000e+00     0.0000000000e+00     7.5748126824e-03
   26.100000    -0.0000000000e+00     0.0000000000e+00     8.0689058594e-03
   26.150000    -0.0000000000e+00     0.0000000000e+00     8.6343746778e-03
   26.200000    -0.0000000000e+00     0.0000000000e+00     8.8755672094e-03
   26.250000    -0.0000000000e+00     0.0000000000e+00     1.0253420383e-02
   26.300000    -0.0000000000e+00    -0.0000000000e+00     1.1026175770e-02
   26.350000    -0.0000000000e+00    -0.0000000000e+00     1.2411060234e-02
   26.400000    -0.0000000000e+00     0.0000000000e+00     1.4344390022e-02
   26.450000    -0.0000000000e+00     0.0000000000e+00     1.7252867417e-02
   26.500000    -0.0000000000e+00     0.0000000000e+00     1.7443814797e-02
   26.550000    -0.0000000000e+00     0.0000000000e+00     1.5157624221e-02
   26.600000    -0.0000000000e+00    -0.0000000000e+00     1.4044910834e-02
   26.650000    -0.0000000000e+00    -0.0000000000e+00     1.4492429207e-02
   26.700000    -0.0000000000e+00    -0.0000000000e+00     1.5279896487e-02
   26.750000     0.0000000000e+00     0.0000000000e+00     1.4546096647e-02
   26.800000     0.0000000000e+00     0.0000000000e+00     1.4039425706e-02
   26.850000     0.0000000000e+00     0.0000000000e+00     1.2241349095e-02
   26.900000     0.0000000000e+00     0.0000000000e+00     1.0018525986e-02
   26.950000     0.0000000000e+00     0.0000000000e+00     7.4859464708e-03
   27.000000    -0.0000000000e+00    -0.0000000000e+00     7.4681535291e-03
   27.050000    -0.0000000000e+00    -0.0000000000e+00     8.2073529052e-03
   27.100000    -0.0000000000e+00    -0.0000000000e+00     7.9078653733e-03
   27.150000     0.0000000000e+00    -0.0000000000e+00     7.0763075655e-03
   27.200000     0.0000000000e+00    -0.0000000000e+00     6.9454210269e-03
   27.250000     0.0000000000e+00    -0.0000000000e+00     8.5912150064e-03
   27.300000     0.0000000000e+00    -0.0000000000e+00     9.6930112035e-03
   27.350000     0.0000000000e+00    -0.0000000000e+00     9.9613571351e-03
   27.400000     0.0000000000e+00    -0.0000000000e+00     8.8043814451e-03
   27.450000    -0.0000000000e+00    -0.0000000000e+00     9.0229984121e-03
   27.500000     0.0000000000e+00     0.0000000000e+00     9.6805351514e-03
   27.550000     0.0000000000e+00     0.0000000000e+00     1.0491860713e-02
   27.600000    -0.0000000000e+00     0.0000000000e+00     9.2089529320e-03
   27.650000    -0.0000000000e+00     0.0000000000e+00     7.6400735431e-03
   27.700000    -0.0000000000e+00    -0.0000000000e+00     7.7703404365e-03
   27.750000     0.0000000000e+00    -0.0000000000e+00     9.3930581987e-03
   27.800000     0.0000000000e+00    -0.0000000000e+00     1.1741324890e-02
   27.850000     0.0000000000e+00     0.0000000000e+00     1.3307106753e-02
   27.900000     0.0000000000e+00     0.0000000000e+00     1.4650323689e-02
   27.950000     0.0000000000e+00     0.0000000000e+00     1.3550552511e-02
   28.000000     0.0000000000e+00     0.0000000000e+00     1.2324617930e-02
   28.050000     0.0000000000e+00    -0.0000000000e+00     1.2101716094e-02
   28.100000     0.0000000000e+00    -0.0000000000e+00     1.4230658063e-02
   28.150000     0.0000000000e+00     0.0000000000e+00     1.4628218648e-02
   28.200000     0.0000000000e+00     0.0000000000e+00     1.3035097940e-02
   28.250000    -0.0000000000e+00     0.0000000000e+00     1.1248206086e-02
   28.300000    -0.0000000000e+00     0.0000000000e+00     9.4661038269e-03
   28.350000    -0.0000000000e+00     0.0000000000e+00     8.3841547547e-03
   28.400000    -0.0000000000e+00    -0.0000000000e+00     8.0273583218e-03
   28.450000     0.0000000000e+00    -0.0000000000e+00     9.0622310532e-03
   28.500000     0.0000000000e+00    -0.0000000000e+00     9.1372683951e-03
   28.550000     0.0000000000e+00     0.0000000000e+00     8.9514818626e-03
   28.600000     0.0000000000e+00     0.0000000000e+00     7.8050461475e-03
   28.650000     0.0000000000e+00    -0.0000000000e+00     7.5428095376e-03
   28.700000     0.0000000000e+00    -0.0000000000e+00     6.8190319892e-03
   28.750000     0.0000000000e+00    -0.0000000000e+00     7.1559663055e-03
   28.800000     0.0000000000e+00    -0.0000000000e+00     8.4047338280e-03
   28.850000     0.0000000000e+00    -0.0000000000e+00     9.3748276638e-03
   28.900000     0.0000000000e+00    -0.0000000000e+00     1.0096307799e-02
   28.950000     0.0000000000e+00    -0.0000000000e+00     1.0181787905e-02
   29.000000     0.0000000000e+00    -0.0000000000e+00     9.9859534538e-03
   29.050000     0.0000000000e+00    -0.0000000000e+00     8.8370948579e-03
   29.100000     0.0000000000e+00     0.0000000000e+00     9.8009896845e-03
   29.150000    -0.0000000000e+00     0.0000000000e+00     1.1557933659e-02
   29.200000    -0.0000000000e+00     0.0000000000e+00     1.2679539196e-02
   29.250000    -0.0000000000e+00     0.0000000000e+00     1.0998664768e-02
   29.300000     0.0000000000e+00     0.0000000000e+00     9.5328988094e-03
   29.350000     0.0000000000e+00     0.0000000000e+00     9.1240876254e-03
   29.400000     0.0000000000e+00     0.0000000000e+00     9.2864039402e-03
   29.450000     0.0000000000e+00     0.0000000000e+00     9.0439636902e-03
   29.500000     0.0000000000e+00     0.0000000000e+00     8.7423256115e-03
   29.550000     0.0000000000e+00     0.0000000000e+00     1.0369992259e-02
   29.600000     0.0000000000e+00    -0.0000000000e+00     1.1850649517e-02
   29.650000     0.0000000000e+00    -0.0000000000e+00     1.3184825688e-02
   29.700000     0.0000000000e+00    -0.0000000000e+00     1.3042681446e-02
   29.750000    -0.0000000000e+00    -0.0000000000e+00     1.2760393360e-02
   29.800000    -0.0000000000e+00    -0.0000000000e+00     1.1188275587e-02
   29.850000    -0.0000000000e+00    -0.0000000000e+00     1.0074962262e-02
   29.900000    -0.0000000000e+00    -0.0000000000e+00     9.3428488909e-03
   29.950000    -0.0000000000e+00    -0.0000000000e+00     9.2499026524e-03
   30.000000    -0.0000000000e+00    -0.0000000000e+00     1.0276322958e-02
